x,y,rho,ux,uy,speed
1,109,0.9998482364487029,-0.0001256812024406753,0.003256396132423379,0.003258820574365651
1,110,0.9998391461057187,-0.0001524750670122029,0.00342202127845547,0.003425416511354844
1,111,0.999823227429372,-0.0001990692012279362,0.003633880960473657,0.003639329523658235
1,112,0.9997972490926831,-0.0002505827057014112,0.003899226988166702,0.003907270504795415
1,113,0.9997758084873278,-0.0002924050332363029,0.004217633824252704,0.004227757772027912
1,114,0.9997645594052026,-0.0003484992470874104,0.004612292453308953,0.004625439806123437
1,115,0.9997047641578012,-0.0004911642634203204,0.005119875475019448,0.005143380912723346
1,116,0.9996230652779637,-0.0005644840560884362,0.005728101707267914,0.005755848453389269
1,117,0.9996113573636237,-0.000591028255598412,0.006416536553983093,0.006443698918130558
1,118,0.999596213565865,-0.0008061443022610714,0.007329895179753602,0.007374091942893245
1,119,0.9992627277823907,-0.001282078930168418,0.008557458925660202,0.008652966522964437
1,120,0.999067176574692,-0.0009858286244396463,0.009824114915261948,0.009873453901499558
1,121,0.9993689970921493,-0.0009683117233884451,0.01114799187123076,0.01118996650373354
1,122,0.9990409855242884,-0.002371928828205611,0.0136053507943704,0.01381056177727569
1,123,0.9968360375428598,-0.003111726170243012,0.01685139158710922,0.0171362842582828
1,124,0.9975063519378465,0.001434544042013319,0.01815699190075471,0.01821357382537946
1,125,1.000268350202747,-0.001018676232945027,0.01931148948545189,0.01933833827954941
1,126,0.9929519398942369,-0.00250338767152368,0.02466023852197207,0.02478697871452857
1,127,0.9788525402479179,0.03443533472824645,0.01405022830166309,0.03719141289565685
2,0,1.00088456535758,5.289027939124923e-07,-1.657640522947372e-06,1.739974214960003e-06
2,1,1.000884428758829,1.3610599893705e-06,-6.229716408568219e-06,6.376664553342078e-06
2,2,1.000884424742632,1.562740826250783e-06,-1.157268656595684e-05,1.167772380405997e-05
2,3,1.000884999724953,1.163748241751891e-06,-1.632428999038364e-05,1.636571885559324e-05
2,4,1.000885745028337,-5.796889552723046e-07,-1.995679389432136e-05,1.996521128927232e-05
2,5,1.000886574994559,-3.351261912423239e-06,-2.187918625468534e-05,2.213435672371959e-05
2,6,1.000887628500644,-7.008023005055564e-06,-2.134940746802273e-05,2.247019327186691e-05
2,7,1.000888895237495,-1.141005310559674e-05,-1.77275316030173e-05,2.108209402807309e-05
2,8,1.000890288688998,-1.643937719030143e-05,-1.057836664776199e-05,1.954878419082594e-05
2,9,1.000891799471629,-2.197179941171635e-05,5.219338611849319e-07,2.197799773282704e-05
2,10,1.000893421001194,-2.791655681598536e-05,1.591854908904718e-05,3.213618442753501e-05
2,11,1.000895119377714,-3.420488765183692e-05,3.59091284849668e-05,4.959273987011244e-05
2,12,1.000896860180289,-4.078228625845152e-05,6.07132790255931e-05,7.313888926218258e-05
2,13,1.000898621053774,-4.760779410791675e-05,9.055019561083218e-05,0.000102302688063324
2,14,1.000900374469297,-5.464840952201632e-05,0.0001255839320319347,0.0001369590181327524
2,15,1.00090208893869,-6.187718651811335e-05,0.0001659776515133629,0.0001771365772879467
2,16,1.00090373396879,-6.926892896973843e-05,0.0002118490463926678,0.000222886076232001
2,17,1.000905279554756,-7.68001565263272e-05,0.0002633227713242665,0.0002742939043076975
2,18,1.000906693401962,-8.444686107516587e-05,0.0003204794805823285,0.0003314187227960536
2,19,1.000907942264511,-9.21846775719323e-05,0.0003834049858818119,0.0003943315837947469
2,20,1.00090899240265,-9.998786465089724e-05,0.0004521421549084695,0.0004630659794486317
2,21,1.000909809322374,-0.0001078295372854865,0.0005267374745139164,0.0005376612094697747
2,22,1.000910357471403,-0.0001156812230331066,0.0006071931652691726,0.0006181146214999546
2,23,1.000910600829068,-0.0001235130570066574,0.000693512509814282,0.0007044253519855985
2,24,1.000910502863482,-0.0001312936380734706,0.0007856535535664225,0.0007965485080207702
2,25,1.000910026784888,-0.0001389901947080276,0.0008835728277654319,0.0008944379331123972
