time,amplitude,log_abs_amplitude
660,0.03171191509518975,-3.451062798209809
661,0.03169007626058238,-3.451751698826464
662,0.03166825246558059,-3.452440599443121
663,0.03164644369982725,-3.453129500059775
664,0.03162464995297221,-3.453818400676432
665,0.03160287121467251,-3.454507301293088
666,0.03158110747459231,-3.455196201909744
667,0.03155935872240298,-3.455885102526398
668,0.03153762494778269,-3.456574003143057
669,0.03151590614041721,-3.457262903759711
670,0.03149420228999889,-3.457951804376368
671,0.03147251338622759,-3.458640704993023
672,0.03145083941881011,-3.459329605609677
673,0.03142918037746022,-3.460018506226333
674,0.03140753625189894,-3.460707406842988
675,0.03138590703185428,-3.461396307459644
676,0.0313642927070614,-3.462085208076299
677,0.03134269326726246,-3.462774108692955
678,0.03132110870220672,-3.463463009309611
679,0.03129953900165042,-3.464151909926269
680,0.03127798415535712,-3.464840810542923
681,0.03125644415309704,-3.465529711159579
682,0.0312349189846477,-3.466218611776235
683,0.03121340863979363,-3.466907512392889
684,0.03119191310832636,-3.467596413009544
685,0.03117043238004436,-3.4682853136262
686,0.0311489664447533,-3.468974214242856
687,0.03112751529226584,-3.469663114859509
688,0.03110607891240146,-3.470352015476165
689,0.03108465729498686,-3.471040916092822
690,0.0310632504298557,-3.471729816709478
691,0.03104185830684869,-3.472418717326132
692,0.03102048091581333,-3.473107617942788
693,0.03099911824660431,-3.473796518559445
694,0.03097777028908332,-3.474485419176099
695,0.0309564370331188,-3.475174319792756
696,0.03093511846858646,-3.475863220409412
697,0.03091381458536882,-3.476552121026068
698,0.03089252537335541,-3.477241021642723
699,0.03087125082244268,-3.477929922259377
700,0.03084999092253406,-3.478618822876033
701,0.03082874566353991,-3.479307723492689
702,0.0308075150353777,-3.479996624109343
703,0.03078629902797158,-3.480685524725998
704,0.03076509763125277,-3.481374425342654
705,0.03074391083515949,-3.482063325959309
706,0.03072273862963681,-3.482752226575965
707,0.03070158100463669,-3.483441127192621
708,0.0306804379501181,-3.484130027809277
709,0.0306593094560469,-3.484818928425933
710,0.0306381955123958,-3.485507829042589
711,0.03061709610914453,-3.486196729659244
712,0.03059601123627956,-3.4868856302759
713,0.03057494088379443,-3.487574530892555
714,0.03055388504168943,-3.48826343150921
715,0.03053284369997178,-3.488952332125866
716,0.03051181684865558,-3.489641232742523
717,0.0304908044777619,-3.490330133359179
718,0.0304698065773186,-3.491019033975833
719,0.03044882313736031,-3.49170793459249
720,0.03042785414792869,-3.492396835209146
721,0.0304068995990722,-3.493085735825802
722,0.03038595948084621,-3.493774636442455
723,0.03036503378331277,-3.49446353705911
724,0.03034412249654084,-3.495152437675766
725,0.0303232256106063,-3.495841338292423
726,0.03030234311559188,-3.49653023890908
727,0.03028147500158709,-3.497219139525733
728,0.0302606212586882,-3.497908040142388
729,0.03023978187699838,-3.498596940759042
730,0.03021895684662746,-3.499285841375699
731,0.03019814615769235,-3.499974741992356
732,0.03017734980031662,-3.500663642609013
733,0.03015656776463061,-3.50135254322567
734,0.03013580004077157,-3.502041443842325
735,0.03011504661888342,-3.50273034445898
736,0.0300943074891169,-3.503419245075636
737,0.03007358264162962,-3.50410814569229
738,0.0300528720665858,-3.504797046308946
739,0.03003217575415659,-3.5054859469256
740,0.03001149369451972,-3.506174847542259
741,0.02999082587786006,-3.506863748158913
742,0.02997017229436882,-3.507552648775568
743,0.02994953293424416,-3.508241549392224
744,0.02992890778769097,-3.508930450008881
745,0.02990829684492091,-3.509619350625537
746,0.02988770009615236,-3.510308251242193
747,0.02986711753161042,-3.510997151858848
748,0.02984654914152695,-3.511686052475503
749,0.02982599491614046,-3.512374953092159
750,0.02980545484569631,-3.513063853708814
